text,label
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   4.2 Zu ergänzen ist, dass Arbeitsunfähigkeit die durch eine Beeinträchtigung der körperlichen, geistigen oder psychischen Gesundheit bedingte, volle oder teilweise Unfähigkeit ist, im bisherigen Beruf oder Aufgabenbereich zumutbare Arbeit zu leisten. Bei langer Dauer wird auch die zumutbare Tätigkeit in einem anderen Beruf oder Aufgabenbereich berücksichtigt. Erwerbsunfähigkeit ist der durch Beeinträchtigung der körperlichen, geistigen oder psychischen Gesundheit verursachte und nach zumutbarer Behandlung und Eingliederung verbleibende ganze oder teilweise Verlust der Erwerbsmöglichkeiten auf",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   3.2 Nach ##C## obliegt es in der Regel den Steuerbehörden, das für die Berechnung der Beiträge Selbstständigerwerbender massgebende Erwerbseinkommen auf Grund der rechtskräftigen Veranlagung für die direkte Bundessteuer und das im Betrieb investierte Eigenkapital auf Grund der entsprechenden rechtskräftigen kantonalen Veranlagung zu ermitteln. Die Angaben der Steuerbehörden hierüber sind für die Ausgleichskassen verbindlich. ",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   2.1 Die Vorinstanz hat die Bestimmungen und Grundsätze über den für die Leistungspflicht des Unfallversicherers vorausgesetzten natürlichen Kausalzusammenhang zwischen dem Unfall und dem eingetretenen Schaden, die vorausgesetzte Adäquanz des Kausalzusammenhangs im Allgemeinen und bei psychischen Unfallfolgen, die Erwerbsunfähigkeit, die Invalidität, die Ermittlung des Invaliditätsgrades nach der Einkommensvergleichsmethode und den Anspruch auf eine Invalidenrente zutreffend dargelegt. Gleiches gilt zur Bestimmung des trotz Gesundheitsschädigung zumutbarerweise noch erzielbaren Einkommens nach",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   1.2 Für den Streit über die Rückforderung von zu Unrecht erbrachten Leistungen der Krankenversicherer ist das in ##C## vorgesehene Schiedsgericht zuständig, dessen Entscheid beim Bundesgericht angefochten werden kann. Die Verwaltungsgerichtsbeschwerde ist mithin zulässig. ",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Das kantonale Gericht hat die gesetzlichen Begriffe der Invalidität sowie der Erwerbsunfähigkeit zutreffend wiedergegeben, worauf verwiesen wird. Richtig dargelegt hat es auch das Vorgehen bei der Invaliditätsbemessung Erwerbstätiger nach der Einkommensvergleichsmethode und die Gesetzesbestimmung über den nach Massgabe des Invaliditätsgrades zu bestimmenden Umfang des Rentenanspruchs. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Die Visana bringt vor, im Urteil K 81/05 vom 13. April 2006 sei die Voraussetzung des zeitlichen und sachlichen Zusammenhangs zwischen der nicht aus medizinischen Gründen ausserkantonal durchgeführten Behandlung und der notfallmässig in einem ausserkantonalen öffentlichen oder öffentlich subventionierten Spital behandlungsbedürftigen Erkrankung nicht präzisiert worden. Nach Sinn und Zweck des ##C## genüge es nicht, einzig zwischen alleiniger Kausalität und Teilkausalität zu unterscheiden, wie dies die Vorinstanz gemacht habe. Vielmehr sei innerhalb der geforderten Teilkausalität weiter zu dif",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   3.1 Im vorinstanzlichen Entscheid werden die für die Beurteilung der Streitsache massgebenden Rechtsgrundlagen zutreffend dargelegt: Es betrifft dies die Bestimmungen und Grundsätze über die Begriffe der Invalidität, der Erwerbsunfähigkeit und der Arbeitsunfähigkeit, sodann die Voraussetzungen und den Umfang des Rentenanspruchs und die Invaliditätsbemessung nach der allgemeinen Methode des Einkommensvergleichs und ferner die Rechtsprechung zur Bedeutung ärztlicher Berichte und Gutachten sowie zu deren Beweiswert. Richtig wiedergegeben hat das kantonale Gericht zudem die Rechtsprechung, wonach",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]    Art. 71, 142 und 143 der Verfassung vom 8. Juni 1986 des Kantons Solothurn; ##C##; ##C##; Erfordernis der gesetzlichen Grundlage im Abgaberecht sowie Kostendeckungs- und Äquivalenzprinzip bei Grundbuchabgaben.   Tragweite des Erfordernisses der gesetzlichen Grundlage im Abgaberecht und des Prinzips der Gewaltentrennung.  ",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Das kantonale Gericht hat die gesetzlichen Vorschriften zu den Begriffen der Invalidität und der Erwerbsunfähigkeit sowie die Rechtsprechung zu den psychischen Gesundheitsschäden, insbesondere zur Alkoholsucht, richtig dargelegt. Darauf wird verwiesen. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]     1.3. Das Bundesgericht legt seinem Urteil den Sachverhalt zugrunde, den die Vorinstanz festgestellt hat.",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   4.1 Vorinstanz und IV-Stelle legen folgende Rechtsgrundlagen zutreffend dar: Zur Erwerbsunfähigkeit, zur Invalidität im Allgemeinen und im Bereich der Unfallversicherung im Besonderen, zur Invaliditätsbemessung nach der allgemeinen Methode des Einkommensvergleichs, zum Beweiswert ärztlicher Berichte und Gutachten sowie zum natürlichen und - sinngemäss - auch zum adäquaten Kausalzusammenhang zwischen dem Unfallereignis und dem gesundheitlichen Schaden. Darauf wird verwiesen. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Im Weiteren hat die Vorinstanz die Bestimmungen und Grundsätze über die Revision der Invalidenrente sowie die rückwirkende Zusprechung einer abgestuften und/oder befristeten Invalidenrente zutreffend dargelegt. Richtig ist auch, dass die im ATSG enthaltenen Formulierungen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit, der Invalidität, der Einkommensvergleichsmethode sowie der Revision der Invalidenrente und anderer Dauerleistungen den bisherigen von der Rechtsprechung dazu entwickelten Begriffen in der Invalidenversicherung entsprechen; hieran hat die 4. IV-Revision nichts geändert. Beizupfl",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Streitig und zu prüfen ist der Rentenanspruch der Versicherten ab 1. Januar 2003. Das kantonale Gericht hat die massgeblichen Rechtsgrundlagen zutreffend dargelegt: ##C## und ##C## zum Begriff der Invalidität, insbesondere auch zu den Voraussetzungen, unter denen ein psychisches Leiden invalidisierend sein kann, ##C## zur Arbeitsunfähigkeit, ##C## zur Erwerbsunfähigeit sowie ##C## zum Rentenanspruch. Darauf wird verwiesen. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Die Vorinstanz ist auf das Rechtsmittel des Beschwerdeführers nicht eingetreten. Vor Bundesgericht kann es damit nur um die Frage gehen, ob die Vorinstanz zu Recht einen Nichteintretensentscheid gefällt hat. Damit setzt sich der Beschwerdeführer nicht auseinander. Stattdessen äussert er sich zur materiellen Seite der Angelegenheit, die nicht Verfahrensgegenstand ist und mit der sich das Bundesgericht nicht befassen kann. Eine Auseinandersetzung mit den Erwägungen der Vorinstanz fehlt. Aus der Beschwerde ergibt sich mithin nicht, inwiefern der Nichteintretensentscheid gegen das Recht im Sinne ",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Die Rechtsgrundlagen für den streitigen Anspruch auf eine Rente der Invalidenversicherung sind im angefochtenen Entscheid zutreffend dargelegt. Es betrifft dies namentlich die Bestimmungen über die Begriffe Erwerbsunfähigkeit und Invalidität, die Voraussetzungen und den Umfang des Rentenanspruchs  sowie die Invaliditätsbemessung bei Erwerbstätigen mittels Einkommensvergleich mit der dazu ergangenen Rechtsprechung. Darauf wird verwiesen. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]         3.5  Das Gesetz legt nicht näher fest, wer als Verursacher zu betrachten ist. Die bundesgerichtliche Rechtsprechung hat für die Umschreibung des Verursacherbegriffs weitgehend auf den polizeirechtlichen Störerbegriff abgestellt und sowohl den Zustands- als auch den Verhaltensstörer kostenpflichtig erklärt. Bei einer Mehrheit von Verursachern sind die Kosten nach den objektiven und subjektiven Anteilen an der Verursachung zu verteilen, wobei die Grundsätze der Kostenaufteilung im Innenverhältnis zwischen mehreren Haftpflichtigen analog heranzuziehen sind. Die natürliche Kausalität reicht",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Das kantonale Gericht hat zutreffend dargelegt: die Bestimmungen und Grundsätze über die Begriffe der Invalidität, der Arbeitsunfähigkeit und der Erwerbsunfähigkeit sowie die Bedeutung ärztlicher Auskünfte für die Belange der Invaliditätsbemessung. Darauf wird verwiesen. ",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Das Bundesgericht wendet das Recht von Amtes wegen an. Es prüft aber unter Berücksichtigung der allgemeinen Begründungsanforderungen grundsätzlich nur die geltend gemachten Rügen, sofern die rechtlichen Mängel nicht geradezu offensichtlich sind. Es ist nicht gehalten, wie eine erstinstanzliche Behörde alle sich stellenden rechtlichen Fragen zu untersuchen, wenn diese vor Bundesgericht nicht mehr vorgetragen werden. Soweit eine Verletzung von Grundrechten und kantonalem oder interkantonalem Recht geltend gemacht wird, gilt das Rügeprinzip. Es ist im Einzelnen darzulegen, inwiefern verfassungsm",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Das kantonale Gericht hat korrekt dargelegt: die Bestimmungen und Grundsätze über die Begriffe der Invalidität und der Erwerbsunfähigkeit, den Umfang des Rentenanspruchs, die Invaliditätsbemessung bei Teilerwerbstätigen nach der gemischten Methode, die Ermittlung des hypothetischen Invalideneinkommens anhand von Tabellenlöhnen bei Versicherten, die nach Eintritt des Gesundheitsschadens keine Erwerbstätigkeit aufgenommen haben, und die zulässigen Abzüge von den herangezogenen Tabellenlöhnen, die Entstehung des Rentenanspruchs sowie die Bedeutung ärztlicher Auskünfte für die Belange der Invalid",1
